target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,trend,skew,mean,stddev,hurst,serialcorr,date
788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,2.6795984914170803,-0.6936605850614821,1140.7204592047199,211.01156361928102,0.000586330768988012,0.000332117618225602,2016-01-23 09:00:00
787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,2.9277891432801604,-0.47225085279658796,1116.72107657856,225.500349052183,-0.0033226930590339898,0.000235752980692228,2016-01-23 10:00:00
785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,3.1115406752621095,-0.250726321084105,1090.5926605715,235.24084476096698,-0.00893056126151443,0.00020259693034285802,2016-01-23 11:00:00
878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,3.18694198281104,-0.0325247874880143,1062.52371443117,240.00701611128102,-0.00602057173600535,0.00018748627636166999,2016-01-23 12:00:00
876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,3.1406513320109304,0.18275262847043897,1039.14545951511,236.02493846692502,-0.0160777122341102,0.000155517823701934,2016-01-23 13:00:00
1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,2.8175401558115203,0.405752528689893,1015.4147297088301,229.278857607528,0.0308250283848703,0.000151390520391703,2016-01-23 14:00:00
1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,2.7846608838309503,0.489029561030161,1006.4146087088301,221.901251163569,-0.0173048725040418,0.000339374520011981,2016-01-23 15:00:00
1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,2.1103517666451,0.496860331383454,1001.2108305443901,215.394891834427,0.0011766488714898401,0.000693931892606137,2016-01-23 16:00:00
1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1.97477900769538,0.48507198971365706,997.863441257722,210.62741038646303,0.0310262514591425,0.0010316158660921301,2016-01-23 17:00:00
1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1.94570470607403,0.47488921861476896,996.661681276056,208.750748520334,0.0166006835891256,0.00145392286684864,2016-01-23 18:00:00
