target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,Tm19,Tm20,Tm21,Tm22,trend,skew,mean,stddev,hurst,serialcorr,date
0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,49.3198,123.6043,172.3586,325.617,138.2628,78.4297,30.535999999999998,1.08464915453302,-0.0460037968372059,-0.23678181818181798,134.971969759152,-0.0707157087249352,0.00396742681023943,2016-04-29 06:00:00
17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,49.3198,123.6043,172.3586,325.617,138.2628,78.4297,1.0879840544105202,-0.0154031500905086,-1.61339090909091,134.79749667684402,-0.0710483300803238,0.00428244556473178,2016-04-29 07:00:00
105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,49.3198,123.6043,172.3586,325.617,138.2628,1.0869741834489701,0.037817329138098,-4.39643636363636,133.693754291556,-0.0830406110572003,0.0058384546357243,2016-04-29 08:00:00
221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,49.3198,123.6043,172.3586,325.617,1.15542361783069,0.0403136614934988,-5.86449545454546,132.221874064048,-0.18345995143031302,0.0251870165903573,2016-04-29 09:00:00
218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,49.3198,123.6043,172.3586,1.08366835509396,-0.5019728439628579,-10.5852909090909,121.21950084064899,-0.19657098443253498,0.0344010534772523,2016-04-29 10:00:00
177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,49.3198,123.6043,1.0916289387898699,-0.364431797164408,-8.50595,124.845192685264,-0.174927436248772,0.0158096803597426,2016-04-29 11:00:00
129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,49.3198,1.13472064823605,-0.299872807395261,-6.03605,128.07890297456998,-0.144512822510382,0.00559667661559415,2016-04-29 12:00:00
75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,-170.0599,1.30529872428054,-0.316308896851108,-2.38669545454545,130.845184577021,-0.110283484069006,0.00197956099453167,2016-04-29 13:00:00
11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,55.2495,1.4293079992403899,-0.498854680681421,8.79130909090909,126.262859741071,0.0607757447465918,0.000339698963613189,2016-04-29 14:00:00
-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,-170.1545,1.7557720588641599,-0.45823272796719106,6.81982272727273,125.840820240504,0.0877570762012546,0.00019083142628362198,2016-04-29 15:00:00
-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,-183.4678,1.6376742741366699,-0.510292426305978,12.1255954545455,120.365446487878,0.0646295502514739,0.000425624581340767,2016-04-29 16:00:00
-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,-313.3365,1.69483001810866,-0.485362125127289,15.371177272727301,115.712994474881,-0.0734112663850613,0.00426010582980874,2016-04-29 17:00:00
-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,-86.4511,2.03303492163122,0.570123852754973,22.645063636363602,97.69251358614729,0.176664806401117,0.000256974460924875,2016-04-29 18:00:00
-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,-51.721000000000004,2.18466315246527,0.264978175251531,18.1320909090909,104.992789382192,0.184711940910225,0.000170275589516655,2016-04-29 19:00:00
-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,-2.0038,2.44999773987558,0.0527652780834457,11.3123136363636,114.213950964625,0.19863967939414698,8.49098004932491e-05,2016-04-29 20:00:00
-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,-1.8239,2.6086994664593903,0.052118137632475005,3.0680136363636406,121.532517101397,0.218520715104784,4.16844223872781e-05,2016-04-29 21:00:00
-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,-0.3239,2.6081897986318197,0.11685380841067099,0.0587999999999992,122.475362376528,0.25469378123269604,2.3115969932430103e-05,2016-04-29 22:00:00
-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,-0.0487000000000002,2.24305518096864,0.117464915238704,0.0344090909090901,122.475495652053,0.258496339043658,2.30213288522352e-05,2016-04-29 23:00:00
-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,0.8301,2.15469103546114,0.117483147145849,0.0336818181818174,122.475496216569,0.26129909561094,2.30210975510348e-05,2016-04-30 00:00:00
-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,-0.0127000000000002,2.15468774450796,0.118666613105797,-0.0135090909090917,122.475374750604,0.26191739393028896,2.30202023965287e-05,2016-04-30 01:00:00
0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,0.1493,2.15468798613417,0.11878079542432099,-0.0180636363636372,122.475376582174,0.261985574003098,2.3020187240652104e-05,2016-04-30 02:00:00
-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,-0.1625,2.15468949647186,0.118717877717249,-0.0155545454545463,122.475380739566,0.261759080974752,2.3020211918911604e-05,2016-04-30 03:00:00
0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,0.2506,2.15469108959737,0.118962601452146,-0.0253181818181826,122.475401573601,0.26050783746396805,2.302042307889e-05,2016-04-30 04:00:00
0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,17.2027,2.16002194355203,0.118236279925388,0.00363636363636282,122.475545206775,0.25669444824307697,2.3028408076553e-05,2016-04-30 05:00:00
-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,105.9655,2.32501657190554,0.13752688399299498,-0.7638636363636372,122.415524664412,0.248181522258312,2.5664099751687698e-05,2016-04-30 06:00:00
19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,221.7595,2.70779619342663,0.234923121880008,-5.58807727272727,120.078142490392,0.185268620784917,6.848766563871679e-05,2016-04-30 07:00:00
148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,218.1041,2.45811797582304,0.131624285845869,-14.7621090909091,109.088578179268,0.165802754154321,0.00014888002592583502,2016-04-30 08:00:00
176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,177.9421,2.32032165530494,-0.11835855492480699,-17.9107681818182,102.869647330444,0.07910300241677401,0.000650700442093699,2016-04-30 09:00:00
217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,129.6056,1.94784275859351,-0.124458024733349,-17.978595454545502,102.734765601911,0.0981220077790656,0.000478621971152005,2016-04-30 10:00:00
170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,75.8562000000001,2.14329039404499,0.147450095894452,-13.971395454545501,110.21262600560301,0.102002448590387,0.000272366998821272,2016-04-30 11:00:00
128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,11.8768,2.34289946038221,0.188236277865038,-9.681563636363641,115.581449593521,0.165975371202474,6.530284235883871e-05,2016-04-30 12:00:00
69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,-53.4275,2.48184007173609,0.110424794156741,-4.38087272727273,119.23357045806101,0.18957374288749,3.2526682668843106e-05,2016-04-30 13:00:00
15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,-112.065,2.5529874280826403,-0.0192410778312301,1.1910454545454499,119.695729650579,0.19295896879667104,2.92949184443891e-05,2016-04-30 14:00:00
-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,-153.311,2.43131227985456,-0.128032933919142,6.96733181818182,117.00600388860599,0.183359302609091,4.55642792424049e-05,2016-04-30 15:00:00
-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,-185.7365,2.27192510139831,-0.139474346745254,11.7318,112.204272028258,0.15273066897017198,0.000119269327363947,2016-04-30 16:00:00
-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,-201.7561,2.06034833048602,-0.0232718402977717,15.3311090909091,106.70342034640998,0.0996038752920068,0.000403121628674508,2016-04-30 17:00:00
-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,-183.3784,1.91105993061825,0.14372532299612098,17.3760181818182,102.700976773473,0.0607896249670901,0.000862890996484178,2016-04-30 18:00:00
-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,-68.0266,2.13918439764228,0.132651305256556,17.2642863636364,102.930864387109,0.155760438865476,0.000213742764427427,2016-04-30 19:00:00
-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,-0.8605,2.45614712068993,-0.0565501155387975,11.4334,111.286804754237,0.19150520661017198,8.4325011802111e-05,2016-04-30 20:00:00
-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,-0.0647000000000002,2.62929070331373,-0.0507193100499667,3.0321954545454504,118.970255996152,0.20417994269029102,4.3826721316198e-05,2016-04-30 21:00:00
0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,-0.2081,2.64085492713869,0.0207868801947168,-0.137227272727273,119.981176190348,0.24347650594042897,2.32669245475714e-05,2016-04-30 22:00:00
1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,-0.1129,2.24792133957436,0.0202262781186899,-0.11532272727272698,119.981206624617,0.247496577371413,2.33131437177292e-05,2016-04-30 23:00:00
0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,0.2045,2.1480243890508204,0.0188781783881777,-0.0626500000000002,119.98146209991,0.250972081439537,2.33142628167649e-05,2016-05-01 00:00:00
0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,-0.3773,2.14802450360573,0.0180705737532678,-0.0310954545454548,119.981626990256,0.25188052241266,2.3313623055964998e-05,2016-05-01 01:00:00
-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,0.8876,2.14805253491635,0.0168210717468469,0.0177272727272725,119.981697940327,0.25201477210309603,2.33125006943169e-05,2016-05-01 02:00:00
0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,0.3177,2.14805534180875,0.0182533452459944,-0.0382363636363639,119.98156001770599,0.251809072737143,2.33124171163945e-05,2016-05-01 03:00:00
-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,-0.1672,2.14804278801725,0.0175271756949843,-0.00986363636363659,119.981722000095,0.250238274268264,2.33139994986198e-05,2016-05-01 04:00:00
-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,19.9308,2.15569950165926,0.0179370926970112,-0.0258818181818184,119.981767529169,0.24536115171325304,2.33105773018716e-05,2016-05-01 05:00:00
1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,148.8336,2.5764518383449797,0.0417312430014338,-0.962286363636364,119.898959529098,0.23531006834274804,2.8168460554756104e-05,2016-05-01 06:00:00
24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,176.4499,2.51187877073506,0.118784385553935,-7.66592727272727,115.153907793573,0.218435777858915,5.01975721267645e-05,2016-05-01 07:00:00
137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,217.764,2.43061199975096,0.100080864252268,-14.5613772727273,107.918617374372,0.15766450433522103,0.00016248076736757902,2016-05-01 08:00:00
209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,170.2325,2.2837894488829398,-0.195147224491051,-18.20675,100.81813714022199,0.09793632633873599,0.000510131350639487,2016-05-01 09:00:00
161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,128.49200000000002,2.0580117335028203,-0.00962319818857502,-16.4248590909091,104.583387777276,0.0698838412558105,0.0006704536828329169,2016-05-01 10:00:00
123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,69.1547,2.09101353996086,0.0512261973698273,-14.920727272727301,106.977407083085,0.156548644089896,0.000144583721192526,2016-05-01 11:00:00
99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,15.0133,2.15888010391708,0.0549075373661421,-12.4293818181818,109.633871597859,0.190304289191189,5.5260835858606006e-05,2016-05-01 12:00:00
57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,-48.4927,2.2787221483638196,-0.0060525859647042,-8.59827727272727,112.08377342060601,0.1903600770316,3.3904356249614396e-05,2016-05-01 13:00:00
-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,-106.5517,2.37791513497529,-0.12538014463114802,-3.78429090909091,112.56206058293002,0.185837720237113,3.25388179136521e-05,2016-05-01 14:00:00
102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,-156.7681,2.4004714492927004,-0.126976352993444,-3.57382727272727,112.364916589685,0.10638537487941999,0.000154201509830032,2016-05-01 15:00:00
-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,-185.8365,1.8219559411738602,-0.292046846870289,8.22165909090909,109.09039467104999,-0.0409446603351657,0.0012923938426588901,2016-05-01 16:00:00
-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,-196.3061,1.3835012632031298,-0.19328505397193202,12.096863636363599,103.22520154060999,-0.172706076915487,0.0119540614427111,2016-05-01 17:00:00
-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,-185.687,1.21013579463202,-0.39242291320209005,10.0405454545455,107.918335875693,-0.25861116135366896,0.0381544119454544,2016-05-01 18:00:00
-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,-69.792,1.13973143712907,-0.30696484219049,12.756736363636401,103.415559543503,-0.128673446647365,0.008539328891039259,2016-05-01 19:00:00
-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,0.2738,1.1716814959501298,-0.341424869691961,8.13809545454545,109.375112438701,-0.119577645296895,0.00485370324972856,2016-05-01 20:00:00
-17.5794,-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.0459,1.22547463755309,-0.24726632084445202,1.0184590909090898,114.87119926515498,-0.117001079991062,0.0022625167858105802,2016-05-01 21:00:00
-0.4772,-17.5794,-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,0.8987,1.2244573186666101,-0.22441423114238798,0.17185454545454598,114.93960156763,-0.101883800412608,0.0019400759384149398,2016-05-01 22:00:00
0.2229,-0.4772,-17.5794,-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,0.6968,1.15580480861754,-0.22274371275803198,0.10931363636363599,114.939561570933,-0.0944422386560166,0.0019388379034664899,2016-05-01 23:00:00
-0.00459999999999994,0.2229,-0.4772,-17.5794,-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,-0.3436,1.15485765626519,-0.22216866822460699,0.0877727272727273,114.93949063371299,-0.0920905382907189,0.00193879116625895,2016-05-02 00:00:00
0.0585,-0.00459999999999994,0.2229,-0.4772,-17.5794,-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,0.9419,1.15486091865152,-0.22258053780245698,0.10318181818181801,114.93945277250299,-0.0915530691319888,0.0019387377213799801,2016-05-02 01:00:00
0.011000000000000001,0.0585,-0.00459999999999994,0.2229,-0.4772,-17.5794,-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,-0.5196,1.15486574087026,-0.22150871677959197,0.0630272727272728,114.939300119722,-0.0915219723681879,0.0019386266535476,2016-05-02 02:00:00
-0.2008,0.011000000000000001,0.0585,-0.00459999999999994,0.2229,-0.4772,-17.5794,-156.3582,-171.4021,-125.9308,-241.5451,-100.58200000000001,102.7326,-101.9215,57.415000000000106,99.2976,123.9643,161.5829,209.4341,137.5658,24.75,1.3535,-0.6701,1.15486511137256,-0.22215344555207397,0.0871454545454546,114.939227711955,-0.0921835588370975,0.0019386519059597699,2016-05-02 03:00:00
