target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,trend,skew,mean,stddev,hurst,serialcorr,date
37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.1431,0.5759,-0.2817,-0.1963,-0.0737000000000001,0.1095,-1.8485,1.86547953588634,1.21282672201749,18.084405555555602,35.3959207063631,0.0112652989562287,0.0109681766961164,2016-03-01 19:00:00
-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.1431,0.5759,-0.2817,-0.1963,-0.0737000000000001,0.1095,1.11808456818347,1.05275988012411,20.2595,35.3018022668732,-0.12165048224619199,0.0208456512190766,2016-03-01 20:00:00
-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.1431,0.5759,-0.2817,-0.1963,-0.0737000000000001,1.1238397706074,0.5621883709929871,17.1139166666667,39.4784198720121,-0.19356586062890602,0.11152490168441499,2016-03-01 21:00:00
-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.1431,0.5759,-0.2817,-0.1963,1.51608286117055,-1.6173720282130302,6.04233333333333,64.5597450111227,-0.24167437841625,0.121835215798217,2016-03-01 22:00:00
-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.1431,0.5759,-0.2817,1.1821061207662,-1.5258325374865902,4.62812222222222,64.98187447442609,-0.151993517355439,0.0560757629692419,2016-03-01 23:00:00
-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.1431,0.5759,0.9433380639204592,-1.24733661174089,0.1883,67.99722367705209,-0.19252522670484196,0.0596438288859127,2016-03-02 00:00:00
0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.1431,0.9279064233515779,-1.24365232313056,0.107594444444445,67.9975986754504,-0.18545136238927104,0.0590236531761618,2016-03-02 01:00:00
-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,-0.6535,0.891594864065537,-1.24343287507653,0.10276111111111098,67.9975990952461,-0.18065523099325304,0.0590230679545158,2016-03-02 02:00:00
0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,1.1115,0.8916035295291519,-1.2448795351455502,0.134338888888889,67.9973592127028,-0.17942689651109803,0.0590156382895118,2016-03-02 03:00:00
0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,-0.2763,0.891607236112015,-1.24252515509646,0.0819500000000001,67.99692533652009,-0.179124835795535,0.0590097862708826,2016-03-02 04:00:00
-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,-0.285,0.891606699854946,-1.2442602150211899,0.120144444444445,67.99690535456679,-0.179797158884297,0.05901059450545,2016-03-02 05:00:00
0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,1.9895,0.89164082423962,-1.2421831993486898,0.0750555555555557,67.9974588943217,-0.182425449387486,0.0590122923535435,2016-03-02 06:00:00
-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,31.6669,0.8964913795793541,-1.23850851274079,-0.00779999999999989,67.9958975283847,-0.188154987506992,0.05946402967612,2016-03-02 07:00:00
0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,83.6153,0.9066562381755509,-1.18975515809644,-1.7676111111111101,67.536257766441,-0.20180505209119504,0.0793809677699924,2016-03-02 08:00:00
-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,62.6169,0.861938879026797,-1.31029896681953,-6.406088888888889,64.10723420644399,-0.19533454668109101,0.116448270920949,2016-03-02 09:00:00
-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,96.7782,0.8385302866343209,-1.37275402388747,-9.89111666666667,61.797745059491795,-0.251123048506486,0.23537215462534397,2016-03-02 10:00:00
-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,73.317,0.759900952072699,-1.97699224768295,-15.27225,55.89853991903811,-0.318815032051615,0.505961671374314,2016-03-02 11:00:00
0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,-22.7895,0.7427862854870378,-2.57953832988692,-19.40025,51.5456857590857,-0.326310006325273,0.405342210815747,2016-03-02 12:00:00
24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,37.3032,0.7652781808970509,-2.6233311351753597,-18.1264055555556,51.73995818614549,-0.292159885306319,0.37695566753659293,2016-03-02 13:00:00
29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,-56.511,0.809088967728864,-2.73463755076666,-18.8281944444444,51.0246233841532,-0.34255262516337,0.23555932154165302,2016-03-02 14:00:00
0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,-199.3622,1.0338933932275,-2.90607603138174,-14.077133333333302,51.290245613612605,-0.5629409977506639,0.5316910918724871,2016-03-02 15:00:00
6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,-25.6521,0.872736723326937,-2.30760449606032,-3.0005,22.2040799261015,-0.27582980200757695,0.163604455035235,2016-03-02 16:00:00
8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,-80.1985,0.973739516104866,-2.7016006333201097,-1.19000555555556,21.567967448386803,-0.5224620656409129,0.6486605253603571,2016-03-02 17:00:00
1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,-0.8768,0.878716618928509,2.1631530217927804,3.7483722222222204,8.82627812732795,-0.184501505021204,0.0829050735236376,2016-03-02 18:00:00
2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.0561,0.872401150582521,2.16422850316674,3.89441111111111,8.76679546288748,-0.180702310283597,0.0956801996580323,2016-03-02 19:00:00
-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,-0.0851000000000001,0.8531153321575821,2.15148741983052,4.04228888888889,8.720570241870579,-0.184660250878071,0.101388889043566,2016-03-02 20:00:00
-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.1685,0.8703869398578629,2.06217703574056,3.8017166666666697,8.89903260851161,-0.186079753823582,0.117838891246311,2016-03-02 21:00:00
-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.4112,0.889225251231436,1.88415466956856,3.39579444444444,9.234814872151391,-0.17071360982212902,0.0915795339430764,2016-03-02 22:00:00
-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,-1.0966,0.9399452514951541,1.6107937256637799,2.7962222222222204,9.77456167373222,-0.154302658911873,0.0627761527382698,2016-03-02 23:00:00
-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,0.4981,0.975910743380005,1.4743173840655,2.33493333333333,10.157505685655199,-0.131859399854877,0.0360284044401598,2016-03-03 00:00:00
1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,-0.00970000000000004,1.46316723771788,-0.9445826264158721,-0.23747222222222197,15.2411233265101,-0.36004223576630706,0.12405500796068301,2016-03-03 01:00:00
0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.1227,1.11049005594236,-0.9557017648138442,-0.17975,15.2440039178476,-0.329213223521396,0.14012006372400598,2016-03-03 02:00:00
0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,-0.1136,0.822633096271333,-0.9621672824648242,-0.146505555555555,15.245354748345802,-0.305537892186723,0.139878765074895,2016-03-03 03:00:00
-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,-0.0821999999999999,0.822674112364107,-0.9697629701481271,-0.10806111111111098,15.246315091123199,-0.298826900006202,0.139747470108516,2016-03-03 04:00:00
0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,-0.987,0.8228671863632429,-0.956606830845876,-0.171061111111111,15.248544706998802,-0.303674476642671,0.14006161773397102,2016-03-03 05:00:00
0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.1397,0.8227254310100369,-0.977026790285902,-0.0697666666666665,15.2488616673701,-0.31825787182300397,0.14032643822696803,2016-03-03 06:00:00
-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,24.671,0.878454331478146,-0.978768673073998,-0.0609944444444443,15.249034672262,-0.344398884457153,0.141677410028344,2016-03-03 07:00:00
1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,29.0081,0.8064321283649131,-1.30379438496869,-1.47267222222222,13.945227714834699,-0.460416388897455,0.462797533259577,2016-03-03 08:00:00
0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.0171999999999954,0.747903527941996,-2.83786747049103,-2.99890555555556,11.7423928729085,-0.34891606512133894,0.387127646992786,2016-03-03 09:00:00
-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,6.93680000000001,0.75344036741831,-2.8385664459225,-2.94878888888889,11.757937665048402,-0.35271198894928607,0.399956582477117,2016-03-03 10:00:00
1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,8.6923,0.7382810724930849,-2.94525083869123,-3.37931111111111,11.5140242228586,-0.370297592635536,0.509984379980024,2016-03-03 11:00:00
0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,1.7518999999999898,0.721839427121999,-3.1677028067077004,-3.7745,11.192922502871802,-0.3802744347373211,0.558337211210379,2016-03-03 12:00:00
37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,2.7179,0.718788891572641,-3.1820058304449703,-3.8613277777777797,11.1535229802229,-0.389126277966225,0.576889466181334,2016-03-03 13:00:00
63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,-4.41539999999999,0.959423149944447,-0.451734098601079,-1.92872222222222,14.783653941731998,-0.48664763350986695,0.6016102559755451,2016-03-03 14:00:00
69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,-7.138100000000009,1.1884050276478302,1.04053613800757,1.8382,21.3104392373647,-0.281178101731625,0.10186475099891802,2016-03-03 15:00:00
134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,-10.3811,1.40927754740808,1.05414958583793,6.080227777777781,26.408446670866603,-0.0852941250522506,0.0134546694972223,2016-03-03 16:00:00
28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,-9.3998,2.1280718105674397,1.7178071138679298,14.142155555555599,39.8280964866176,-0.213033810813839,0.0229817974523361,2016-03-03 17:00:00
26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,-45.8052,1.887750263466,1.61148280886423,16.2392833333333,39.5081131863742,-0.0994712732118905,0.0197909716235717,2016-03-03 18:00:00
-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.0293,1.05942758581447,2.02540764310253,20.235538888888897,36.377063729646395,-0.0425178450924591,0.011339314091414,2016-03-03 19:00:00
-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,0.7211,1.08918434123764,1.89042681837505,19.017311111111102,37.410586593886705,-0.0302105529032935,0.0218947526751342,2016-03-03 20:00:00
-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,0.5784,1.13218074596375,1.28483940326983,15.85425,41.2576505902666,-0.000566273509941786,0.0219615781640824,2016-03-03 21:00:00
-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,-1.2162,1.18239352613605,1.02453484478964,12.8807388888889,44.244042008775395,0.0576410923290661,0.0092626334862429,2016-03-03 22:00:00
-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,0.8363,1.36489369014669,0.40385464549659006,7.63119444444444,51.090951731069204,0.0138369160413605,0.008560267204943071,2016-03-03 23:00:00
-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,0.2976,1.52153655721277,0.0429594972383489,1.12847222222222,58.864177360027,0.0199281642275134,0.00370356404830796,2016-03-04 00:00:00
-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,-0.7392,1.52075826779361,0.0949125780466839,0.084838888888889,59.0460219879688,0.0587534592165124,0.00229377967858735,2016-03-04 01:00:00
0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.5359,1.25950731358737,0.0929253823106188,0.122883333333333,59.045680426162704,0.0692778597161729,0.00229143203067594,2016-03-04 02:00:00
-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,0.9193,1.2525812096646103,0.0966777650781589,0.05118888888888901,59.044647255205405,0.0727442045686192,0.00229133358819844,2016-03-04 03:00:00
-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,-0.8126,1.25262783945978,0.0997449718283536,-0.0074444444444443205,59.0442585045392,0.0733884540109672,0.00229063972612042,2016-03-04 04:00:00
-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.5789,1.25273449720041,0.0997035020509216,-0.00664999999999987,59.0442471300599,0.0725703017625137,0.00228987768715416,2016-03-04 05:00:00
3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,0.18899999999999997,1.2527859152101102,0.11131077531906301,-0.22888333333333302,59.0454563743228,0.0708143673167572,0.00229019912850381,2016-03-04 06:00:00
-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,37.5048,1.2819145797953602,0.101215280495071,-0.0361999999999999,59.0525589048085,0.0664359322424366,0.0023050996200692,2016-03-04 07:00:00
-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,63.3892,1.28103925134673,0.19956516145734698,-2.12374444444444,58.30685233769421,0.0606055597424405,0.00332814234538648,2016-03-04 08:00:00
1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,69.2184,1.2318079570187,0.32701810833053,-5.718494444444441,55.9783673987127,0.0425101547565173,0.00555979705565313,2016-03-04 09:00:00
0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,134.7336,1.27319559235504,0.436420329300665,-9.477394444444439,52.833759088356,-0.0902741340187996,0.035661433942574,2016-03-04 10:00:00
-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,28.3484999999999,1.20532102697164,-1.3864686436153302,-16.9617888888889,38.910831659818,0.0921551149908853,0.00582605462995156,2016-03-04 11:00:00
0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,26.1274,1.16203981846701,-1.5180943943887701,-18.5454444444444,37.513231506390206,0.0552953698379391,0.00815032197834498,2016-03-04 12:00:00
33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,-20.8988,1.2084783835581898,-1.6761609595008702,-19.9890277777778,36.1688877864714,0.0655972363982144,0.00350396969329503,2016-03-04 13:00:00
41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,-56.214,1.3522522766661498,-1.4947945243962601,-16.983166666666698,38.2757239091184,0.0122958978062239,0.00572085370602349,2016-03-04 14:00:00
80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,-52.9448,1.3434786395551002,-1.5507093777797698,-11.555316666666698,39.2989723559887,0.0471313192637987,0.00516011686438622,2016-03-04 15:00:00
-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,-95.708,1.6516977823741998,-1.05235696258732,-4.13785555555555,43.4121914750064,-0.107480005134752,0.0189132919234056,2016-03-04 16:00:00
-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,-116.2127,1.43395955763565,-1.08949026809501,-0.23019444444444395,37.4396553225159,-0.40856221207784793,0.3875673890370129,2016-03-04 17:00:00
18.903,-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,-18.4878,0.999355039300835,0.11382361788762299,1.94198333333333,30.8731209060997,-0.178541938728952,0.252322956751237,2016-03-04 18:00:00
10.8843,18.903,-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,-0.0544,0.9309657381006321,-0.065226479300267,4.01925,30.674929870043,-0.241580166389748,0.435618736489306,2016-03-04 19:00:00
53.0257,10.8843,18.903,-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.2454,0.7394229425778911,-0.125381579546848,4.6269555555555595,30.697824469251398,-0.22858365060428304,0.423665393961444,2016-03-04 20:00:00
-91.1664,53.0257,10.8843,18.903,-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,-0.1361,0.7866886789817479,-0.18492802771126102,7.559194444444441,32.7095374182313,-0.210051951718542,0.44593764606778996,2016-03-04 21:00:00
-39.0201,-91.1664,53.0257,10.8843,18.903,-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,-0.7983,0.93731833171323,-0.607923805843924,2.50195555555556,40.1582888056343,-0.442249529454705,0.8490651551034829,2016-03-04 22:00:00
-3.1193,-39.0201,-91.1664,53.0257,10.8843,18.903,-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,-2.4213,0.7306423960960609,-0.4600097479807129,0.37852222222222204,41.3363012967246,-0.34506211865134195,0.698044111026307,2016-03-04 23:00:00
-2.1212,-3.1193,-39.0201,-91.1664,53.0257,10.8843,18.903,-77.1135,-25.3701,80.5695,41.4873,33.2067,0.1429,-0.1573,0.0145,1.5582,-1.3163,-0.0710000000000001,3.6573,0.7084642426224961,-0.45702816447993005,0.33974444444444396,41.3394096062771,-0.32883966007277304,0.682270741096817,2016-03-05 00:00:00
